Artist,Album,Title,Lyrics
Taylor Swift,evermore,​ivy,In you
Taylor Swift,evermore,​l​ong story short,Fatefully
Taylor Swift,evermore,​l​ong story short,I tried to pick my battles 'til the battle picked me
Taylor Swift,evermore,​l​ong story short,Misery
Taylor Swift,evermore,​l​ong story short,Like the war of words I shouted in my sleep
Taylor Swift,evermore,​l​ong story short,And you passed right by
Taylor Swift,evermore,​l​ong story short,"I was in the alley, surrounded on all sides"
Taylor Swift,evermore,​l​ong story short,The knife cuts both ways
Taylor Swift,evermore,​l​ong story short,"If the shoe fits, walk in it 'til your high heels break"
Taylor Swift,evermore,​l​ong story short,And I fell from the pedestal
Taylor Swift,evermore,​l​ong story short,Right down the rabbit hole
Taylor Swift,evermore,​l​ong story short,"Long story short, it was a bad time"
Taylor Swift,evermore,​l​ong story short,Pushed from the precipice
Taylor Swift,evermore,​l​ong story short,Clung to the nearest lips
Taylor Swift,evermore,​l​ong story short,"Long story short, it was the wrong guy"
Taylor Swift,evermore,​l​ong story short,Now I'm all about you
Taylor Swift,evermore,​l​ong story short,"I'm all about you, ah"
Taylor Swift,evermore,​l​ong story short,"Yeah, yeah"
Taylor Swift,evermore,​l​ong story short,"I'm all about you, ah"
Taylor Swift,evermore,​l​ong story short,"Yeah, yeah"
Taylor Swift,evermore,​l​ong story short,Actually
Taylor Swift,evermore,​l​ong story short,I always felt I must look better in the rear view
Taylor Swift,evermore,​l​ong story short,Missing me
Taylor Swift,evermore,​l​ong story short,At the golden gates they once held the keys to
Taylor Swift,evermore,​l​ong story short,When I dropped my sword
Taylor Swift,evermore,​l​ong story short,I threw it in the bushes and knocked on your door
Taylor Swift,evermore,​l​ong story short,And we live in peace
Taylor Swift,evermore,​l​ong story short,"But if someone comes at us, this time, I'm ready"
Taylor Swift,evermore,​l​ong story short,'Cause I fell from the pedestal
Taylor Swift,evermore,​l​ong story short,Right down the rabbit hole
Taylor Swift,evermore,​l​ong story short,"Long story short, it was a bad time"
Taylor Swift,evermore,​l​ong story short,Pushed from the precipice
Taylor Swift,evermore,​l​ong story short,Clung to the nearest lips
Taylor Swift,evermore,​l​ong story short,"Long story short, it was the wrong guy"
Taylor Swift,evermore,​l​ong story short,Now I'm all about you
Taylor Swift,evermore,​l​ong story short,"I'm all about you, ah"
Taylor Swift,evermore,​l​ong story short,"Yeah, yeah"
Taylor Swift,evermore,​l​ong story short,I'm all about you
Taylor Swift,evermore,​l​ong story short,No more keepin' score
Taylor Swift,evermore,​l​ong story short,Now I just keep you warm (Keep you warm)
Taylor Swift,evermore,​l​ong story short,No more tug of war
Taylor Swift,evermore,​l​ong story short,Now I just know there's more (Know there's more)
Taylor Swift,evermore,​l​ong story short,No more keepin' score
Taylor Swift,evermore,​l​ong story short,Now I just keep you warm (Keep you warm)
Taylor Swift,evermore,​l​ong story short,And my waves meet your shore
Taylor Swift,evermore,​l​ong story short,Ever and evermore
Taylor Swift,evermore,​l​ong story short,Past me
Taylor Swift,evermore,​l​ong story short,I wanna tell you not to get lost in these petty things
Taylor Swift,evermore,​l​ong story short,Your nemeses
Taylor Swift,evermore,​l​ong story short,Will defeat themselves before you get the chance to swing
Taylor Swift,evermore,​l​ong story short,And he's passing by
Taylor Swift,evermore,​l​ong story short,Rare as the glimmer of a comet in the sky
Taylor Swift,evermore,​l​ong story short,And he feels like home
Taylor Swift,evermore,​l​ong story short,"If the shoe fits, walk in it everywhere you go"
Taylor Swift,evermore,​l​ong story short,And I fell from the pedestal
Taylor Swift,evermore,​l​ong story short,Right down the rabbit hole
Taylor Swift,evermore,​l​ong story short,"Long story short, it was a bad time"
Taylor Swift,evermore,​l​ong story short,Pushed from the precipice
Taylor Swift,evermore,​l​ong story short,Climbed right back up the cliff
Taylor Swift,evermore,​l​ong story short,"Long story short, I survived"
Taylor Swift,evermore,​l​ong story short,Now I'm all about you
Taylor Swift,evermore,​l​ong story short,"(And now) I'm all about you, ah"
Taylor Swift,evermore,​l​ong story short,(And now) I'm all about you
Taylor Swift,evermore,​l​ong story short,"(And now) I'm all about you, ah"
Taylor Swift,evermore,​l​ong story short,"Yeah, yeah"
Taylor Swift,evermore,​l​ong story short,I'm all about you
Taylor Swift,evermore,​l​ong story short,"(And now) Yeah, yeah"
Taylor Swift,evermore,​l​ong story short,I'm all about you
Taylor Swift,evermore,​l​ong story short,"Long story short, it was a bad time"
Taylor Swift,evermore,​l​ong story short,"Long story short, I survived"
Taylor Swift,evermore,​marjorie,Never be so kind
Taylor Swift,evermore,​marjorie,You forget to be clever
Taylor Swift,evermore,​marjorie,Never be so clever
Taylor Swift,evermore,​marjorie,You forget to be kind
Taylor Swift,evermore,​marjorie,And if I didn't know better
Taylor Swift,evermore,​marjorie,I'd think you were talking to me now
Taylor Swift,evermore,​marjorie,If I didn't know better
Taylor Swift,evermore,​marjorie,I'd think you were still around
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,"You're alive, you're alive in my head"
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,"You're alive, so alive"
Taylor Swift,evermore,​marjorie,Never be so politе
Taylor Swift,evermore,​marjorie,You forget your power
Taylor Swift,evermore,​marjorie,Nevеr wield such power
Taylor Swift,evermore,​marjorie,You forget to be polite
Taylor Swift,evermore,​marjorie,And if I didn't know better
Taylor Swift,evermore,​marjorie,I'd think you were listening to me now
Taylor Swift,evermore,​marjorie,If I didn't know better
Taylor Swift,evermore,​marjorie,I'd think you were still around
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,"You're alive, you're alive in my head"
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,"You're alive, so alive"
Taylor Swift,evermore,​marjorie,The autumn chill that wakes me up
Taylor Swift,evermore,​marjorie,You loved the amber skies so much
Taylor Swift,evermore,​marjorie,Long limbs and frozen swims
Taylor Swift,evermore,​marjorie,You'd always go past where our feet could touch
Taylor Swift,evermore,​marjorie,And I complained the whole way there
Taylor Swift,evermore,​marjorie,The car ride back and up the stairs
Taylor Swift,evermore,​marjorie,I should've asked you questions
Taylor Swift,evermore,​marjorie,I should've asked you how to be
Taylor Swift,evermore,​marjorie,Asked you to write it down for me
Taylor Swift,evermore,​marjorie,Should've kept every grocery store receipt
Taylor Swift,evermore,​marjorie,'Cause every scrap of you would be taken from me
Taylor Swift,evermore,​marjorie,Watched as you signed your name Marjorie
Taylor Swift,evermore,​marjorie,All your closets of backlogged dreams
Taylor Swift,evermore,​marjorie,And how you left them all to me
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,"You're alive, you're alive in my head"
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,What died didn't stay dead
Taylor Swift,evermore,​marjorie,"You're alive, so alive"
Taylor Swift,evermore,​marjorie,And if I didn't know better
Taylor Swift,evermore,​marjorie,I'd think you were singing to me now
Taylor Swift,evermore,​marjorie,If I didn't know better
Taylor Swift,evermore,​marjorie,I'd think you were still around
Taylor Swift,evermore,​marjorie,I know better
Taylor Swift,evermore,​marjorie,But I still feel you all around
Taylor Swift,evermore,​marjorie,I know better
Taylor Swift,evermore,​marjorie,But you're still around
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Gray November
Taylor Swift,evermore,​evermore (Ft. Bon Iver),I've been down since July
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Motion capture
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Put me in a bad light
Taylor Swift,evermore,​evermore (Ft. Bon Iver),I replay my footsteps on each stepping stone
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Trying to find the one where I went wrong
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Writing letters
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Addressed to the fire
Taylor Swift,evermore,​evermore (Ft. Bon Iver),And I was catching my breath
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Staring out an open window
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Catching my death
Taylor Swift,evermore,​evermore (Ft. Bon Iver),And I couldn't be sure
Taylor Swift,evermore,​evermore (Ft. Bon Iver),I had a feeling so peculiar
Taylor Swift,evermore,​evermore (Ft. Bon Iver),That this pain would be for
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Evermore
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Hey December
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Guess I'm feeling unmoored
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Can't remember
Taylor Swift,evermore,​evermore (Ft. Bon Iver),What I used to fight for
Taylor Swift,evermore,​evermore (Ft. Bon Iver),"I rewind thе tape, but all it does is pause"
Taylor Swift,evermore,​evermore (Ft. Bon Iver),On thе very moment all was lost
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Sending signals
Taylor Swift,evermore,​evermore (Ft. Bon Iver),To be double-crossed
Taylor Swift,evermore,​evermore (Ft. Bon Iver),And I was catching my breath
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Barefoot in the wildest winter
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Catching my death
Taylor Swift,evermore,​evermore (Ft. Bon Iver),And I couldn't be sure
Taylor Swift,evermore,​evermore (Ft. Bon Iver),I had a feeling so peculiar
Taylor Swift,evermore,​evermore (Ft. Bon Iver),That this pain would be for
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Evermore
Taylor Swift,evermore,​evermore (Ft. Bon Iver),(Evermore)
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Can't not think of all the cost
Taylor Swift,evermore,​evermore (Ft. Bon Iver),And the things that will be lost
Taylor Swift,evermore,​evermore (Ft. Bon Iver),"Oh, can we just get a pause?"
Taylor Swift,evermore,​evermore (Ft. Bon Iver),"To be certain, we'll be tall again"
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Whether weather be the frost
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Or the violence of the dog days
Taylor Swift,evermore,​evermore (Ft. Bon Iver),"I'm on waves, out being tossed"
Taylor Swift,evermore,​evermore (Ft. Bon Iver),Is there a line that I could just go cross?
Taylor Swift,evermore,​evermore (Ft. Bon Iver),And when I was shipwrecked (Can't think of all the cost)
Taylor Swift,evermore,​evermore (Ft. Bon Iver),I thought of you (All the things that will be lost now)
Taylor Swift,evermore,​evermore (Ft. Bon Iver),In the cracks of light (Can we just get a pause?)
Taylor Swift,evermore,​evermore (Ft. Bon Iver),"I dreamed of you (To be certain we'll be tall again, if you think of all the costs)"
Taylor Swift,evermore,​evermore (Ft. Bon Iver),It was real enough (Whether weather be the frost)
Taylor Swift,evermore,​evermore (Ft. Bon Iver),To get me through (Or the violence of the dog days)
Taylor Swift,evermore,​evermore (Ft. Bon Iver),(Or the violence of the dog days)
Taylor Swift,evermore,​evermore (Ft. Bon Iver),"(Out on waves, being tossed)"
Taylor Swift,evermore,​evermore (Ft. Bon Iver),"(I'm on waves, out being tossed)"
