song_number,song_name,line_num,line,speaker
28,The Room Where It Happens,88,A quid pro quo,Madison
28,The Room Where It Happens,89,I suppose,Jefferson
28,The Room Where It Happens,90,Wouldn't you like to work a little closer to home?,Madison
28,The Room Where It Happens,91,"Actually, I would",Jefferson
28,The Room Where It Happens,92,"Well, I propose the Potomac",Madison
28,The Room Where It Happens,93,And you'll provide him his votes?,Jefferson
28,The Room Where It Happens,94,"Well, we'll see how it goes",Madison
28,The Room Where It Happens,95,Let's go,Jefferson
28,The Room Where It Happens,96,No!,Burr
28,The Room Where It Happens,97,—one else was in,Company
28,The Room Where It Happens,98,The room where it happened,Company
28,The Room Where It Happens,99,The room where it happened,Burr And Company
28,The Room Where It Happens,100,The room where it happened,Burr And Company
28,The Room Where It Happens,101,No one else was in,Burr And Company
28,The Room Where It Happens,102,The room where it happened,Burr And Company
28,The Room Where It Happens,103,The room where it happened,Burr And Company
28,The Room Where It Happens,104,The room where it happened,Burr And Company
28,The Room Where It Happens,105,My God!,Burr
28,The Room Where It Happens,106,In God we trust,Burr And Company
28,The Room Where It Happens,107,But we'll never really know what got discussed,Burr And Company
28,The Room Where It Happens,108,Click-boom then it happened,Burr And Company
28,The Room Where It Happens,109,And no one else was in the room where it happened,Burr
28,The Room Where It Happens,110,Alexander Hamilton!,Company
28,The Room Where It Happens,111,What did they say to you to get you to sell New York City down the river?,Burr
28,The Room Where It Happens,112,Alexander Hamilton!,Company
28,The Room Where It Happens,113,Did Washington know about the dinner?,Burr
28,The Room Where It Happens,114,Was there Presidential pressure to deliver?,Burr
28,The Room Where It Happens,115,Alexander Hamilton!,Company
28,The Room Where It Happens,116,"Or did you know, even then, it doesn't matter",Burr
28,The Room Where It Happens,117,Where you put the U.S. Capital?,Burr
28,The Room Where It Happens,118,Cuz we'll have the banks,Hamilton
28,The Room Where It Happens,119,We're in the same spot,Hamilton
28,The Room Where It Happens,120,You got more than you gave,Burr
28,The Room Where It Happens,121,And I wanted what I got,Hamilton
28,The Room Where It Happens,122,"When you got skin in the game, you stay in the game",Hamilton
28,The Room Where It Happens,123,But you don't get a win unless you play in the game,Hamilton
28,The Room Where It Happens,124,"Oh, you get love for it. You get hate for it",Hamilton
28,The Room Where It Happens,125,You get nothing if you…,Hamilton
28,The Room Where It Happens,126,"Wait for it, wait for it, wait!",Hamilton And Company
28,The Room Where It Happens,127,God help and forgive me,Hamilton
28,The Room Where It Happens,128,I wanna build,Hamilton
28,The Room Where It Happens,129,Something that's gonna,Hamilton
28,The Room Where It Happens,130,Outlive me,Hamilton
28,The Room Where It Happens,131,"What do you want, Burr? (What do you want, Burr?)",Madison/Washington & Company
28,The Room Where It Happens,132,"What do you want, Burr? (What do you want, Burr?)",Madison/Washington & Company
28,The Room Where It Happens,133,"If you stand for nothing (What do you want, Burr?)",Madison/Washington & Company
28,The Room Where It Happens,134,"Burr, then what do you fall for? (What do you want?)",Madison/Washington & Company
28,The Room Where It Happens,135,I,Burr
28,The Room Where It Happens,136,Wanna be in,Burr
28,The Room Where It Happens,137,The room where it happens,Burr
28,The Room Where It Happens,138,The room where it happens,Burr
28,The Room Where It Happens,139,I,Burr
28,The Room Where It Happens,140,Wanna be in,Burr
28,The Room Where It Happens,141,The room where it happens,Burr
28,The Room Where It Happens,142,The room where it happens,Burr
28,The Room Where It Happens,143,I I wanna be in,Burr & Company
28,The Room Where It Happens,144,The room where it happens,Burr & Company
28,The Room Where It Happens,145,Wanna be (The room where it happens),Burr & Company
28,The Room Where It Happens,146,In the room where it happens (The room where it happens),Burr & Company
28,The Room Where It Happens,147,I (I wanna be in the room),Burr & Company
28,The Room Where It Happens,148,Where it happens,Burr & Company
28,The Room Where It Happens,149,I wanna be in the room… (The room where it happens),Burr & Company
28,The Room Where It Happens,150,Oh (The room where it happens),Burr & Company
28,The Room Where It Happens,151,Oh (I wanna be in),Burr & Company
28,The Room Where It Happens,152,The room where it happens,Burr & Company
28,The Room Where It Happens,153,I wanna be (The room where it happens),Burr & Company
28,The Room Where It Happens,154,I wanna be (The room where it happens),Burr & Company
28,The Room Where It Happens,155,I've got to be (I wanna be in),Burr & Company
28,The Room Where It Happens,156,I've got to be (The room where it happens),Burr & Company
28,The Room Where It Happens,157,In that room (The room where it happens),Burr & Company
28,The Room Where It Happens,158,In that big ol' room (The room where it happens),Burr & Company
28,The Room Where It Happens,159,The art of the compromise—,Company
28,The Room Where It Happens,160,Hold your nose and close your eyes,Burr
28,The Room Where It Happens,161,We want our leaders to save the day—,Company
28,The Room Where It Happens,162,But we don't get a say in what they trade away,Burr
28,The Room Where It Happens,163,We dream of a brand new start—,Company
28,The Room Where It Happens,164,But we dream in the dark for the most part,Burr
28,The Room Where It Happens,165,Dark as a tomb where it happens,Burr And Company
28,The Room Where It Happens,166,I've got to be in,Burr & Company
28,The Room Where It Happens,167,The room… (The room where it happens),Burr & Company
28,The Room Where It Happens,168,I've got to be...,Burr & Company
28,The Room Where It Happens,169,The room where it happens,Burr & Company
28,The Room Where It Happens,170,I've got to be...,Burr & Company
28,The Room Where It Happens,171,The room where it happens,Burr & Company
28,The Room Where It Happens,172,"Oh, I've got to be in",Burr & Company
28,The Room Where It Happens,173,The room where it happens… (The room where it happens),Burr & Company
28,The Room Where It Happens,174,"I've got to be, I've gotta be (The room where it happens)",Burr & Company
28,The Room Where It Happens,175,I've gotta be…,Burr & Company
28,The Room Where It Happens,176,In the room! (I wanna be in the room),Burr & Company
28,The Room Where It Happens,177,Where it happens!,Burr & Company
28,The Room Where It Happens,178,Click-boom! (Click-boom!),Burr & Company
29,Schuyler Defeated,1,Look!,Philip
29,Schuyler Defeated,2,Grandpa's in the paper!,Philip
29,Schuyler Defeated,3,“War hero Philip Schuyler loses senate seat to young upstart Aaron Burr”,Philip
29,Schuyler Defeated,4,Grandpa just lost his seat in the senate,Philip
29,Schuyler Defeated,5,Sometimes that's how it goes,Eliza
29,Schuyler Defeated,6,Daddy's gonna find out any minute,Philip
29,Schuyler Defeated,7,I'm sure he already knows,Eliza
29,Schuyler Defeated,8,Further down,Philip
29,Schuyler Defeated,9,Further down,Philip & Eliza
29,Schuyler Defeated,10,Let's meet the newest senator from New York,Philip
29,Schuyler Defeated,11,New York,Eliza
29,Schuyler Defeated,12,Our senator,Philip & Eliza
29,Schuyler Defeated,13,Burr?,Hamilton
29,Schuyler Defeated,14,Since when are you a Democratic-Republican?,Hamilton
29,Schuyler Defeated,15,Since being one put me on the up and up again,Burr
29,Schuyler Defeated,16,No one knows who you are or what you do,Hamilton
29,Schuyler Defeated,17,They don't need to know me,Burr
29,Schuyler Defeated,18,They don't like you,Burr
29,Schuyler Defeated,19,Excuse me?,Hamilton
29,Schuyler Defeated,20,"Oh, Wall Street thinks you're great",Burr
29,Schuyler Defeated,21,You'll always be adored by the things you create,Burr
29,Schuyler Defeated,22,But upstate—,Burr
29,Schuyler Defeated,23,Wait,Hamilton
29,Schuyler Defeated,24,—people think you're crooked,Burr
29,Schuyler Defeated,25,Schuyler's seat was up for grabs so I took it,Burr
29,Schuyler Defeated,26,I've always considered you a friend,Hamilton
29,Schuyler Defeated,27,I don't see why that has to end,Burr
29,Schuyler Defeated,28,You changed parties to run against my father-in-law,Hamilton
29,Schuyler Defeated,29,I changed parties to seize the opportunity I saw,Burr
29,Schuyler Defeated,30,I swear your pride will be the death of us all,Burr
29,Schuyler Defeated,31,"Beware, it goeth before the fall",Burr
30,Cabinet Battle #2,1,The issue on the table: France is on the verge of war with England,Washington
30,Cabinet Battle #2,2,And do we provide aid and our troops to our French allies or do we stay out of it?,Washington
30,Cabinet Battle #2,3,"Remember, my decision on this matter is not subject to congressional approval",Washington
30,Cabinet Battle #2,4,The only person you have to convince is me,Washington
30,Cabinet Battle #2,5,"Secretary Jefferson, you have the floor, sir",Washington
30,Cabinet Battle #2,6,"When we were on death's door, when we were needy",Jefferson
30,Cabinet Battle #2,7,"We made a promise, we signed a treaty",Jefferson
30,Cabinet Battle #2,8,We needed money and guns and half a chance,Jefferson
30,Cabinet Battle #2,9,Who provided those funds?,Jefferson
30,Cabinet Battle #2,10,France,Madison
30,Cabinet Battle #2,11,"In return, they didn't ask for land",Jefferson
30,Cabinet Battle #2,12,Only a promise that we'd lend a hand,Jefferson
30,Cabinet Battle #2,13,And stand with them if they fought against oppressors,Jefferson
30,Cabinet Battle #2,14,And revolution is messy but now is the time to stand,Jefferson
30,Cabinet Battle #2,15,Stand with our brothers as they fight against tyranny,Jefferson
30,Cabinet Battle #2,16,I know that Alexander Hamilton is here and he,Jefferson
30,Cabinet Battle #2,17,Would rather not have this debate,Jefferson
30,Cabinet Battle #2,18,I'll remind you that he is not Secretary of State,Jefferson
30,Cabinet Battle #2,19,He knows nothing of loyalty,Jefferson
30,Cabinet Battle #2,20,"Smells like new money, dresses like fake royalty",Jefferson
30,Cabinet Battle #2,21,Desperate to rise above his station,Jefferson
30,Cabinet Battle #2,22,Everything he does betrays the ideals of our nation,Jefferson
30,Cabinet Battle #2,23,Ooh!!,Ensemble
30,Cabinet Battle #2,24,"Hey, and if ya don't know, now ya know, Mr. President",Jefferson
30,Cabinet Battle #2,25,"Thank you, Secretary Jefferson. Secretary Hamilton, your response",Washington
30,Cabinet Battle #2,26,You must be out of your Goddamn mind if you think,Hamilton
30,Cabinet Battle #2,27,The President is gonna bring the nation to the brink,Hamilton
30,Cabinet Battle #2,28,Of meddling in the middle of a military mess,Hamilton
30,Cabinet Battle #2,29,"A game of chess, where France is Queen and Kingless",Hamilton
30,Cabinet Battle #2,30,We signed a treaty with a King whose head is now in a basket,Hamilton
30,Cabinet Battle #2,31,Would you like to take it out and ask it?,Hamilton
30,Cabinet Battle #2,32,"“Should we honor our treaty, King Louis' head?”",Hamilton
30,Cabinet Battle #2,33,"“Uh… do whatever you want, I'm super dead.”",Hamilton
30,Cabinet Battle #2,34,Enough. Hamilton is right,Washington
30,Cabinet Battle #2,35,Mr. President—,Jefferson
30,Cabinet Battle #2,36,We're too fragile to start another fight,Washington
30,Cabinet Battle #2,37,"But sir, do we not fight for freedom?",Jefferson
30,Cabinet Battle #2,38,"Sure, when the French figure out who's gonna lead ‘em",Washington
30,Cabinet Battle #2,39,The people are leading—,Jefferson
30,Cabinet Battle #2,40,The people are rioting,Washington
30,Cabinet Battle #2,41,"There's a difference. Frankly, it's a little disquieting you would let your ideals blind you to reality",Washington
30,Cabinet Battle #2,42,Hamilton,Washington
30,Cabinet Battle #2,43,Sir,Hamilton
30,Cabinet Battle #2,44,Draft a statement of neutrality,Washington
30,Cabinet Battle #2,45,Did you forget Lafayette?,Jefferson
30,Cabinet Battle #2,46,What?,Hamilton
30,Cabinet Battle #2,47,Have you an ounce of regret?,Jefferson
30,Cabinet Battle #2,48,"You accumulate debt, you accumulate power",Jefferson
30,Cabinet Battle #2,49,"Yet in their hour of need, you forget",Jefferson
30,Cabinet Battle #2,50,"Lafayette's a smart man, he'll be fine",Hamilton
30,Cabinet Battle #2,51,"And before he was your friend, he was mine",Hamilton
30,Cabinet Battle #2,52,"If we try to fight in every revolution in the world, we never stop",Hamilton
30,Cabinet Battle #2,53,Where do we draw the line?,Hamilton
30,Cabinet Battle #2,54,So quick-witted,Jefferson
30,Cabinet Battle #2,55,"Alas, I admit it",Hamilton
30,Cabinet Battle #2,56,I bet you were quite a lawyer,Jefferson
30,Cabinet Battle #2,57,My defendants got acquitted,Hamilton
30,Cabinet Battle #2,58,"Yeah. Well, someone oughta remind you",Jefferson
30,Cabinet Battle #2,59,What?,Hamilton
30,Cabinet Battle #2,60,You're nothing without Washington behind you,Jefferson
30,Cabinet Battle #2,61,Hamilton!,Washington
30,Cabinet Battle #2,62,Daddy's calling!,Jefferson
31,Washington On Your Side,1,"It must be nice, it must be nice to have",Burr
31,Washington On Your Side,2,Washington on your side,Burr
31,Washington On Your Side,3,"It must be nice, it must be nice to have",Burr
31,Washington On Your Side,4,Washington on your side,Burr
31,Washington On Your Side,5,"Ev'ry action has its equal, opposite reactions",Jefferson
31,Washington On Your Side,6,"Thanks to Hamilton, our cab'net's fractured into factions",Jefferson
31,Washington On Your Side,7,"Try not to crack under the stress, we're breaking down like fractions",Jefferson
31,Washington On Your Side,8,"We smack each other in the press, and we don't print retractions",Jefferson
31,Washington On Your Side,9,I get no satisfaction witnessing his fits of passion,Jefferson
31,Washington On Your Side,10,The way he primps and preens and dresses like the pits of fashion,Jefferson
31,Washington On Your Side,11,"Our poorest citizens, our farmers, live ration to ration",Jefferson
31,Washington On Your Side,12,As Wall Street robs ‘em blind in search of chips to cash in,Jefferson
31,Washington On Your Side,13,This prick is askin' for someone to bring him to task,Jefferson
31,Washington On Your Side,14,Somebody gimme some dirt on this vacuous mass so we can at last unmask him,Jefferson
31,Washington On Your Side,15,"I'll pull the trigger on him, someone load the gun and cock it",Jefferson
31,Washington On Your Side,16,"While we were all watching, he got Washington in his pocket",Jefferson
31,Washington On Your Side,17,"It must be nice, it must be nice to have",Jefferson And Burr
